sample,utc,unix_nanos,elapsed_s,rss_kib,hwm_kib,threads,fds,proc_ticks,host_ticks,stats_http,listen_overflows,listen_drops,tcp_abort_on_close,tcp_retrans
124,2026-07-30T11:24:35Z,1785410675671449347,128,6628,6752,5,166,20471,323327055,200,196,196,448255598,353817
125,2026-07-30T11:24:36Z,1785410676704241338,129,6628,6752,5,166,20636,323327813,200,196,196,448255598,353817
126,2026-07-30T11:24:37Z,1785410677735228050,130,6628,6752,5,166,20800,323328574,200,196,196,448255598,353817
127,2026-07-30T11:24:38Z,1785410678766363711,131,6628,6752,5,166,20965,323329335,200,196,196,448255598,353817
128,2026-07-30T11:24:39Z,1785410679797480893,132,6628,6752,5,166,21125,323330083,200,196,196,448255598,353817
129,2026-07-30T11:24:40Z,1785410680829023825,133,6628,6752,5,166,21288,323330837,200,196,196,448255598,353817
130,2026-07-30T11:24:41Z,1785410681860814928,134,6628,6752,5,166,21454,323331595,200,196,196,448255598,353817
131,2026-07-30T11:24:42Z,1785410682892761280,135,6628,6752,5,166,21615,323332344,200,196,196,448255598,353817
132,2026-07-30T11:24:43Z,1785410683925266931,136,6604,6752,5,165,21779,323333103,200,196,196,448255598,353817
133,2026-07-30T11:24:44Z,1785410684956704049,137,6604,6752,5,165,21941,323333862,200,196,196,448255598,353817
134,2026-07-30T11:24:45Z,1785410685987761035,138,6604,6752,5,165,22104,323334627,200,196,196,448255598,353817
135,2026-07-30T11:24:47Z,1785410687019840217,140,6652,6752,5,167,22271,323335390,200,196,196,448255598,353817
136,2026-07-30T11:24:48Z,1785410688050877594,141,6652,6752,5,167,22438,323336148,200,196,196,448255598,353817
137,2026-07-30T11:24:49Z,1785410689083959729,142,6652,6752,5,167,22608,323336925,200,196,196,448255598,353817
138,2026-07-30T11:24:50Z,1785410690115820375,143,6652,6752,5,167,22780,323337700,200,196,196,448255598,353817
139,2026-07-30T11:24:51Z,1785410691147084174,144,6652,6752,5,167,22953,323338471,200,196,196,448255598,353817
140,2026-07-30T11:24:52Z,1785410692179154243,145,6656,6752,5,167,23127,323339247,200,196,196,448255598,353817
141,2026-07-30T11:24:53Z,1785410693211721152,146,6644,6752,5,164,23298,323340029,200,196,196,448255598,353817
142,2026-07-30T11:24:54Z,1785410694243408153,147,6640,6752,5,163,23468,323340804,200,196,196,448255598,353817
143,2026-07-30T11:24:55Z,1785410695273792488,148,6640,6752,5,163,23638,323341575,200,196,196,448255598,353817
144,2026-07-30T11:24:56Z,1785410696304748561,149,6640,6752,5,163,23804,323342352,200,196,196,448255598,353817
145,2026-07-30T11:24:57Z,1785410697337291966,150,6640,6752,5,163,23973,323343126,200,196,196,448255598,353817
146,2026-07-30T11:24:58Z,1785410698368381868,151,6640,6752,5,163,24146,323343895,200,196,196,448255598,353817
147,2026-07-30T11:24:59Z,1785410699401772000,152,6640,6752,5,163,24318,323344670,200,196,196,448255598,353817
148,2026-07-30T11:25:00Z,1785410700432710266,153,6640,6752,5,163,24489,323345452,200,196,196,448255598,353817
149,2026-07-30T11:25:01Z,1785410701465169538,154,6640,6752,5,163,24659,323346225,200,196,196,448255598,353817
150,2026-07-30T11:25:02Z,1785410702497424508,155,6640,6752,5,163,24829,323346993,200,196,196,448255598,353817
151,2026-07-30T11:25:03Z,1785410703529736819,156,6704,6752,5,163,25005,323347768,200,196,196,448255598,353817
152,2026-07-30T11:25:04Z,1785410704561268966,157,6640,6752,5,163,25177,323348552,200,196,196,448255598,353817
153,2026-07-30T11:25:05Z,1785410705594351628,158,6640,6752,5,163,25345,323349317,200,196,196,448255598,353817
154,2026-07-30T11:25:06Z,1785410706627766993,159,6640,6752,5,163,25509,323350084,200,196,196,448255598,353817
155,2026-07-30T11:25:07Z,1785410707659035539,160,6640,6752,5,163,25673,323350845,200,196,196,448255598,353817
156,2026-07-30T11:25:08Z,1785410708689556784,161,6640,6752,5,163,25843,323351619,200,196,196,448255598,353817
157,2026-07-30T11:25:09Z,1785410709722867467,162,6640,6752,5,163,26018,323352397,200,196,196,448255598,353817
158,2026-07-30T11:25:10Z,1785410710753282490,163,6640,6752,5,163,26184,323353159,200,196,196,448255598,353817
159,2026-07-30T11:25:11Z,1785410711784701456,164,6640,6752,5,163,26348,323353916,200,196,196,448255598,353817
160,2026-07-30T11:25:12Z,1785410712817121131,165,6640,6752,5,163,26515,323354685,200,196,196,448255598,353817
161,2026-07-30T11:25:13Z,1785410713850937139,166,6640,6752,5,163,26680,323355447,200,196,196,448255598,353817
162,2026-07-30T11:25:14Z,1785410714881434892,167,6640,6752,5,163,26847,323356212,200,196,196,448255598,353817
163,2026-07-30T11:25:15Z,1785410715916533496,168,6632,6752,5,161,27012,323356976,200,196,196,448255598,353817
164,2026-07-30T11:25:16Z,1785410716948465900,169,6504,6752,5,129,27179,323357736,200,196,196,448255598,353817
165,2026-07-30T11:25:17Z,1785410717979969723,170,6504,6752,5,129,27346,323358502,200,196,196,448255598,353817
166,2026-07-30T11:25:19Z,1785410719010724700,172,6504,6752,5,129,27513,323359266,200,196,196,448255598,353817
167,2026-07-30T11:25:20Z,1785410720043040549,173,6504,6752,5,129,27685,323360044,200,196,196,448255598,353817
168,2026-07-30T11:25:21Z,1785410721073393129,174,6504,6752,5,129,27858,323360824,200,196,196,448255598,353817
169,2026-07-30T11:25:22Z,1785410722105640625,175,6504,6752,5,129,28031,323361596,200,196,196,448255598,353817
170,2026-07-30T11:25:23Z,1785410723136832964,176,6504,6752,5,129,28195,323362364,200,196,196,448255598,353817
171,2026-07-30T11:25:24Z,1785410724168740886,177,6504,6752,5,129,28360,323363134,200,196,196,448255598,353817
172,2026-07-30T11:25:25Z,1785410725199902000,178,6504,6752,5,129,28526,323363901,200,196,196,448255598,353817
173,2026-07-30T11:25:26Z,1785410726231377571,179,6504,6752,5,129,28690,323364665,200,196,196,448255598,353817
174,2026-07-30T11:25:27Z,1785410727262400554,180,6504,6752,5,129,28853,323365425,200,196,196,448255598,353817
175,2026-07-30T11:25:28Z,1785410728294825215,181,6504,6752,5,129,29016,323366186,200,196,196,448255598,353817
176,2026-07-30T11:25:29Z,1785410729326483822,182,6504,6752,5,129,29188,323366960,200,196,196,448255598,353817
177,2026-07-30T11:25:30Z,1785410730357382621,183,6528,6752,5,129,29354,323367736,200,196,196,448255598,353817
178,2026-07-30T11:25:31Z,1785410731388921232,184,6504,6752,5,129,29520,323368510,200,196,196,448255598,353817
179,2026-07-30T11:25:32Z,1785410732420244169,185,6504,6752,5,129,29684,323369275,200,196,196,448255598,353817
180,2026-07-30T11:25:33Z,1785410733452831074,186,6712,6752,5,171,29858,323370051,200,196,196,448255598,353817
181,2026-07-30T11:25:34Z,1785410734484415151,187,6684,6752,5,171,30028,323370836,200,196,196,448255598,353817
182,2026-07-30T11:25:35Z,1785410735516417183,188,6660,6752,5,170,30202,323371612,200,196,196,448255598,353817
183,2026-07-30T11:25:36Z,1785410736548082622,189,6660,6752,5,170,30376,323372395,200,196,196,448255598,353817
184,2026-07-30T11:25:37Z,1785410737579780982,190,6660,6752,5,170,30547,323373174,200,196,196,448255598,353817
185,2026-07-30T11:25:38Z,1785410738611512062,191,6660,6752,5,170,30720,323373950,200,196,196,448255598,353817
186,2026-07-30T11:25:39Z,1785410739643942707,192,6660,6880,5,170,30896,323374732,200,196,196,448255598,353817
187,2026-07-30T11:25:40Z,1785410740674574308,193,6664,6880,5,170,31072,323375504,200,196,196,448255598,353817
188,2026-07-30T11:25:41Z,1785410741706270369,194,6660,6880,5,170,31250,323376269,200,196,196,448255598,353817
189,2026-07-30T11:25:42Z,1785410742738187255,195,6660,6880,5,170,31426,323377041,200,196,196,448255598,353817
190,2026-07-30T11:25:43Z,1785410743770963401,196,6660,6880,5,170,31603,323377824,200,196,196,448255598,353817
191,2026-07-30T11:25:44Z,1785410744804426969,197,6660,6880,5,170,31781,323378595,200,196,196,448255598,353817
192,2026-07-30T11:25:45Z,1785410745838213322,198,6660,6880,5,170,31958,323379374,200,196,196,448255598,353817
193,2026-07-30T11:25:46Z,1785410746870346804,199,6660,6880,5,170,32135,323380154,200,196,196,448255598,353817
194,2026-07-30T11:25:47Z,1785410747903711018,200,6660,6880,5,170,32315,323380932,200,196,196,448255598,353817
195,2026-07-30T11:25:48Z,1785410748936542690,201,6660,6880,5,170,32493,323381712,200,196,196,448255598,353817
196,2026-07-30T11:25:49Z,1785410749968122477,202,6660,6880,5,170,32671,323382494,200,196,196,448255598,353817
197,2026-07-30T11:25:50Z,1785410751000691507,204,6676,6880,5,170,32849,323383277,200,196,196,448255598,353817
198,2026-07-30T11:25:52Z,1785410752032449104,205,6660,6880,5,170,33029,323384049,200,196,196,448255598,353817
199,2026-07-30T11:25:53Z,1785410753064871093,206,6660,6880,5,170,33206,323384820,200,196,196,448255598,353817
200,2026-07-30T11:25:54Z,1785410754097874004,207,6660,6880,5,170,33384,323385601,200,196,196,448255598,353817
201,2026-07-30T11:25:55Z,1785410755130854784,208,6660,6880,5,170,33561,323386374,200,196,196,448255598,353817
202,2026-07-30T11:25:56Z,1785410756168491831,209,6692,6880,5,173,33744,323387162,200,196,196,448255598,353817
203,2026-07-30T11:25:57Z,1785410757202891377,210,6692,6880,5,173,33922,323387935,200,196,196,448255598,353817
204,2026-07-30T11:25:58Z,1785410758235257382,211,6692,6880,5,173,34097,323388712,200,196,196,448255598,353817
205,2026-07-30T11:25:59Z,1785410759267767142,212,6692,6880,5,173,34273,323389490,200,196,196,448255598,353817
206,2026-07-30T11:26:00Z,1785410760299707545,213,6692,6880,5,173,34448,323390265,200,196,196,448255598,353817
207,2026-07-30T11:26:01Z,1785410761331757080,214,6692,6880,5,173,34624,323391042,200,196,196,448255598,353817
208,2026-07-30T11:26:02Z,1785410762364987531,215,6720,6880,5,173,34799,323391820,200,196,196,448255598,353817
209,2026-07-30T11:26:03Z,1785410763395716376,216,6684,6880,5,171,34975,323392603,200,196,196,448255598,353817
210,2026-07-30T11:26:04Z,1785410764426209178,217,6684,6880,5,171,35151,323393383,200,196,196,448255598,353817
211,2026-07-30T11:26:05Z,1785410765457656146,218,6684,6880,5,171,35327,323394161,200,196,196,448255598,353817
212,2026-07-30T11:26:06Z,1785410766489735474,219,6684,6880,5,171,35501,323394939,200,196,196,448255598,353817
213,2026-07-30T11:26:07Z,1785410767520442275,220,6684,6880,5,171,35675,323395724,200,196,196,448255598,353817
214,2026-07-30T11:26:08Z,1785410768551582584,221,6684,6880,5,171,35851,323396499,200,196,196,448255598,353817
215,2026-07-30T11:26:09Z,1785410769583553748,222,6684,6880,5,171,36027,323397271,200,196,196,448255598,353817
216,2026-07-30T11:26:10Z,1785410770614051305,223,6684,6880,5,171,36202,323398049,200,196,196,448255598,353817
217,2026-07-30T11:26:11Z,1785410771645012438,224,6684,6880,5,171,36374,323398824,200,196,196,448255598,353817
218,2026-07-30T11:26:12Z,1785410772675669696,225,6684,6880,5,171,36549,323399602,200,196,196,448255598,353817
219,2026-07-30T11:26:13Z,1785410773708380130,226,6684,6880,5,171,36721,323400381,200,196,196,448255598,353817
220,2026-07-30T11:26:14Z,1785410774738865548,227,6684,6880,5,171,36893,323401163,200,196,196,448255598,353817
221,2026-07-30T11:26:15Z,1785410775769858280,228,6684,6880,5,171,37063,323401942,200,196,196,448255598,353817
222,2026-07-30T11:26:16Z,1785410776802607794,229,6684,6880,5,171,37239,323402715,200,196,196,448255598,353817
223,2026-07-30T11:26:17Z,1785410777835843795,230,6684,6880,5,171,37417,323403485,200,196,196,448255598,353817
224,2026-07-30T11:26:18Z,1785410778869238577,231,6688,6880,5,171,37597,323404250,200,196,196,448255598,353817
225,2026-07-30T11:26:19Z,1785410779901005830,232,6684,6880,5,171,37778,323405021,200,196,196,448255598,353817
226,2026-07-30T11:26:20Z,1785410780931947629,233,6684,6880,5,171,37960,323405801,200,196,196,448255598,353817
227,2026-07-30T11:26:21Z,1785410781963683028,234,6684,6880,5,171,38134,323406571,200,196,196,448255598,353817
228,2026-07-30T11:26:22Z,1785410782994414596,235,6748,6880,5,171,38308,323407353,200,196,196,448255598,353817
229,2026-07-30T11:26:24Z,1785410784024460840,237,6684,6880,5,171,38489,323408135,200,196,196,448255598,353817
230,2026-07-30T11:26:25Z,1785410785059271606,238,6684,6880,5,171,38670,323408911,200,196,196,448255598,353817
231,2026-07-30T11:26:26Z,1785410786091689894,239,6720,6880,5,164,38847,323409690,200,196,196,448255598,353817
232,2026-07-30T11:26:27Z,1785410787122523455,240,6632,6880,5,163,39022,323410463,200,196,196,448255598,353817
233,2026-07-30T11:26:28Z,1785410788153405840,241,6632,6880,5,163,39196,323411240,200,196,196,448255598,353817
234,2026-07-30T11:26:29Z,1785410789186214573,242,6632,6880,5,163,39368,323412011,200,196,196,448255598,353817
235,2026-07-30T11:26:30Z,1785410790217857631,243,6632,6880,5,163,39541,323412791,200,196,196,448255598,353817
236,2026-07-30T11:26:31Z,1785410791252467499,244,6656,6880,5,165,39732,323413557,200,196,196,448255598,353819
237,2026-07-30T11:26:32Z,1785410792285193363,245,6640,6880,5,165,39915,323414335,200,196,196,448255598,353819
238,2026-07-30T11:26:33Z,1785410793317762475,246,6640,6880,5,165,40094,323415111,200,196,196,448255598,353819
239,2026-07-30T11:26:34Z,1785410794349926575,247,6672,6880,5,165,40269,323415892,200,196,196,448255598,353819
240,2026-07-30T11:26:35Z,1785410795381523761,248,6640,6880,5,165,40459,323416662,200,196,196,448255598,353819
241,2026-07-30T11:26:36Z,1785410796413731838,249,6700,6880,5,165,40648,323417432,200,196,196,448255598,353819
242,2026-07-30T11:26:37Z,1785410797445389590,250,6640,6880,5,165,40840,323418203,200,196,196,448255598,353819
243,2026-07-30T11:26:38Z,1785410798478905998,251,6640,6880,5,165,41030,323418975,200,196,196,448255598,353819
244,2026-07-30T11:26:39Z,1785410799509526852,252,6660,6880,5,165,41211,323419755,200,196,196,448255598,353819
245,2026-07-30T11:26:40Z,1785410800541421600,253,6660,6880,5,165,41387,323420532,200,196,196,448255598,353819
246,2026-07-30T11:26:41Z,1785410801572675739,254,6724,6880,5,165,41567,323421311,200,196,196,448255598,353819
247,2026-07-30T11:26:42Z,1785410802604960218,255,6680,6880,5,165,41740,323422087,200,196,196,448255598,353819
248,2026-07-30T11:26:43Z,1785410803637560731,256,6680,6880,5,165,41913,323422864,200,196,196,448255598,353819
249,2026-07-30T11:26:44Z,1785410804667459280,257,6680,6880,5,165,42086,323423643,200,196,196,448255598,353819
250,2026-07-30T11:26:45Z,1785410805699520192,258,6680,6880,5,165,42255,323424417,200,196,196,448255598,353819
251,2026-07-30T11:26:46Z,1785410806732172097,259,6680,6880,5,165,42427,323425195,200,196,196,448255598,353819
252,2026-07-30T11:26:47Z,1785410807764002066,260,6680,6880,5,165,42599,323425974,200,196,196,448255598,353819
253,2026-07-30T11:26:48Z,1785410808794854925,261,6664,6880,5,161,42762,323426741,200,196,196,448255598,353819
254,2026-07-30T11:26:49Z,1785410809827817362,262,6664,6880,5,161,42925,323427497,200,196,196,448255598,353819
255,2026-07-30T11:26:50Z,1785410810858252225,263,6664,6880,5,161,43090,323428269,200,196,196,448255598,353819
256,2026-07-30T11:26:51Z,1785410811889338860,264,6664,6880,5,161,43254,323429028,200,196,196,448255598,353819
257,2026-07-30T11:26:52Z,1785410812922434578,265,6664,6880,5,161,43416,323429786,200,196,196,448255598,353819
258,2026-07-30T11:26:53Z,1785410813956188204,266,6668,6880,5,161,43579,323430552,200,196,196,448255598,353819
259,2026-07-30T11:26:54Z,1785410814986242033,267,6664,6880,5,161,43740,323431317,200,196,196,448255598,353819
260,2026-07-30T11:26:56Z,1785410816017668230,269,6664,6880,5,161,43905,323432074,200,196,196,448255598,353819
261,2026-07-30T11:26:57Z,1785410817048970221,270,6664,6880,5,161,44067,323432829,200,196,196,448255598,353819
262,2026-07-30T11:26:58Z,1785410818081223577,271,6664,6880,5,161,44229,323433586,200,196,196,448255598,353819
263,2026-07-30T11:26:59Z,1785410819112233074,272,6664,6880,5,161,44393,323434354,200,196,196,448255598,353819
264,2026-07-30T11:27:00Z,1785410820143758281,273,6664,6880,5,161,44554,323435116,200,196,196,448255598,353819
265,2026-07-30T11:27:01Z,1785410821176295055,274,6664,6880,5,161,44720,323435886,200,196,196,448255598,353819
266,2026-07-30T11:27:02Z,1785410822208484842,275,6664,6880,5,161,44884,323436655,200,196,196,448255598,353819
267,2026-07-30T11:27:03Z,1785410823240740005,276,6664,6880,5,161,45050,323437426,200,196,196,448255598,353819
268,2026-07-30T11:27:04Z,1785410824273010252,277,6664,6880,5,161,45210,323438199,200,196,196,448255598,353819
269,2026-07-30T11:27:05Z,1785410825304684695,278,6708,6880,5,171,45382,323438975,200,196,196,448255598,353819
270,2026-07-30T11:27:06Z,1785410826336600862,279,6708,6880,5,171,45551,323439742,200,196,196,448255598,353819
271,2026-07-30T11:27:07Z,1785410827368454035,280,6708,6880,5,171,45715,323440502,200,196,196,448255598,353819
272,2026-07-30T11:27:08Z,1785410828401024386,281,6708,6880,5,171,45884,323441272,200,196,196,448255598,353819
273,2026-07-30T11:27:09Z,1785410829433691105,282,6708,6880,5,171,46052,323442039,200,196,196,448255598,353819
274,2026-07-30T11:27:10Z,1785410830465936750,283,6708,6880,5,171,46224,323442801,200,196,196,448255598,353819
275,2026-07-30T11:27:11Z,1785410831498737514,284,6708,6880,5,171,46399,323443576,200,196,196,448255598,353819
276,2026-07-30T11:27:12Z,1785410832530481547,285,6660,6880,5,169,46568,323444337,200,196,196,448255598,353819
277,2026-07-30T11:27:13Z,1785410833562318592,286,6660,6880,5,169,46740,323445102,200,196,196,448255598,353819
278,2026-07-30T11:27:14Z,1785410834594452040,287,6660,6880,5,169,46904,323445861,200,196,196,448255598,353819
279,2026-07-30T11:27:15Z,1785410835626979161,288,6660,6880,5,169,47071,323446626,200,196,196,448255598,353819
280,2026-07-30T11:27:16Z,1785410836659658710,289,6660,6880,5,169,47239,323447383,200,196,196,448255598,353819
281,2026-07-30T11:27:17Z,1785410837692633771,290,6660,6880,5,169,47403,323448129,200,196,196,448255598,353819
282,2026-07-30T11:27:18Z,1785410838723103377,291,6660,6880,5,169,47569,323448885,200,196,196,448255598,353819
283,2026-07-30T11:27:19Z,1785410839754939173,292,6660,6880,5,169,47733,323449634,200,196,196,448255598,353819
284,2026-07-30T11:27:20Z,1785410840786955388,293,6660,6880,5,169,47898,323450400,200,196,196,448255598,353819
285,2026-07-30T11:27:21Z,1785410841818109248,294,6660,6880,5,169,48066,323451157,200,196,196,448255598,353819
286,2026-07-30T11:27:22Z,1785410842853194657,295,6660,6880,5,169,48224,323451910,200,196,196,448255598,353819
287,2026-07-30T11:27:23Z,1785410843886456965,296,6660,6880,5,169,48392,323452670,200,196,196,448255598,353819
288,2026-07-30T11:27:24Z,1785410844917350862,297,6660,6880,5,169,48558,323453434,200,196,196,448255598,353819
289,2026-07-30T11:27:25Z,1785410845949681907,298,6660,6880,5,169,48731,323454210,200,196,196,448255598,353819
290,2026-07-30T11:27:26Z,1785410846980513197,299,6660,6880,5,169,48900,323454986,200,196,196,448255598,353819
291,2026-07-30T11:27:28Z,1785410848011893345,301,6684,6880,5,171,49073,323455747,200,196,196,448255598,353819
292,2026-07-30T11:27:29Z,1785410849043618476,302,6748,6880,5,171,49264,323456514,200,196,196,448255598,353819
293,2026-07-30T11:27:30Z,1785410850076339565,303,6684,6880,5,171,49456,323457294,200,196,196,448255598,353819
294,2026-07-30T11:27:31Z,1785410851109498203,304,6684,6880,5,171,49646,323458070,200,196,196,448255598,353819
295,2026-07-30T11:27:32Z,1785410852141796037,305,6684,6880,5,171,49837,323458844,200,196,196,448255598,353819
296,2026-07-30T11:27:33Z,1785410853172000494,306,6684,6880,5,171,50028,323459614,200,196,196,448255598,353819
297,2026-07-30T11:27:34Z,1785410854204095526,307,6684,6880,5,171,50220,323460393,200,196,196,448255598,353819
298,2026-07-30T11:27:35Z,1785410855235404553,308,6516,6880,5,134,50409,323461160,200,196,196,448255598,353819
299,2026-07-30T11:27:36Z,1785410856266606044,309,6516,6880,5,134,50599,323461935,200,196,196,448255598,353819
300,2026-07-30T11:27:37Z,1785410857299592975,310,6524,6880,5,134,50789,323462710,200,196,196,448255598,353819
301,2026-07-30T11:27:38Z,1785410858332245846,311,6516,6880,5,134,50981,323463487,200,196,196,448255598,353819
302,2026-07-30T11:27:39Z,1785410859362841001,312,6616,6880,5,139,51169,323464273,200,196,196,448255598,353819
303,2026-07-30T11:27:40Z,1785410860394232445,313,6616,6880,5,139,51352,323465051,200,196,196,448255598,353819
304,2026-07-30T11:27:41Z,1785410861427347244,314,6616,6880,5,139,51539,323465830,200,196,196,448255598,353819
305,2026-07-30T11:27:42Z,1785410862458238438,315,6616,6880,5,139,51730,323466602,200,196,196,448255598,353819
306,2026-07-30T11:27:43Z,1785410863491176839,316,6616,6880,5,139,51920,323467374,200,196,196,448255598,353819
307,2026-07-30T11:27:44Z,1785410864523139853,317,6616,6880,5,139,52109,323468151,200,196,196,448255598,353819
308,2026-07-30T11:27:45Z,1785410865557273470,318,6616,6880,5,139,52299,323468926,200,196,196,448255598,353819
309,2026-07-30T11:27:46Z,1785410866590550625,319,6616,6880,5,139,52487,323469702,200,196,196,448255598,353819
310,2026-07-30T11:27:47Z,1785410867623630743,320,6616,6880,5,139,52665,323470464,200,196,196,448255598,353819
311,2026-07-30T11:27:48Z,1785410868654500431,321,6616,6880,5,139,52839,323471233,200,196,196,448255598,353819
312,2026-07-30T11:27:49Z,1785410869688290043,322,6616,6880,5,139,53015,323472006,200,196,196,448255598,353819
313,2026-07-30T11:27:50Z,1785410870723375360,323,6616,6880,5,139,53192,323472781,200,196,196,448255598,353819
314,2026-07-30T11:27:51Z,1785410871754760715,324,6756,6880,5,169,53386,323473565,200,196,196,448255598,353819
315,2026-07-30T11:27:52Z,1785410872786838245,325,6756,6880,5,169,53576,323474339,200,196,196,448255598,353819
316,2026-07-30T11:27:53Z,1785410873818437705,326,6756,6880,5,169,53770,323475106,200,196,196,448255598,353819
317,2026-07-30T11:27:54Z,1785410874852645424,327,6756,6880,5,169,53960,323475880,200,196,196,448255598,353819
318,2026-07-30T11:27:55Z,1785410875886627445,328,6756,6880,5,169,54152,323476659,200,196,196,448255598,353819
319,2026-07-30T11:27:56Z,1785410876918504057,329,6756,6880,5,169,54335,323477437,200,196,196,448255598,353819
320,2026-07-30T11:27:57Z,1785410877951057493,330,6748,6880,5,167,54514,323478214,200,196,196,448255598,353819
321,2026-07-30T11:27:58Z,1785410878983802202,331,6748,6880,5,167,54698,323478989,200,196,196,448255598,353819
322,2026-07-30T11:28:00Z,1785410880015738767,333,6804,6880,5,167,54878,323479765,200,196,196,448255598,353819
323,2026-07-30T11:28:01Z,1785410881049850822,334,6748,6880,5,167,55063,323480542,200,196,196,448255598,353819
324,2026-07-30T11:28:02Z,1785410882083273753,335,6748,6880,5,167,55255,323481314,200,196,196,448255598,353819
325,2026-07-30T11:28:03Z,1785410883115509424,336,6748,6880,5,167,55446,323482095,200,196,196,448255598,353819
326,2026-07-30T11:28:04Z,1785410884148617633,337,6748,6880,5,167,55628,323482871,200,196,196,448255598,353819
327,2026-07-30T11:28:05Z,1785410885183260473,338,6812,6880,5,167,55818,323483647,200,196,196,448255598,353819
328,2026-07-30T11:28:06Z,1785410886214805276,339,6788,6880,5,167,56006,323484415,200,196,196,448255598,353819
329,2026-07-30T11:28:07Z,1785410887248133487,340,6748,6880,5,167,56194,323485188,200,196,196,448255598,353819
330,2026-07-30T11:28:08Z,1785410888280405900,341,6776,6880,5,167,56387,323485959,200,196,196,448255598,353819
331,2026-07-30T11:28:09Z,1785410889313755548,342,6700,6880,5,165,56569,323486734,200,196,196,448255598,353819
332,2026-07-30T11:28:10Z,1785410890346933559,343,6700,6880,5,165,56763,323487505,200,196,196,448255598,353819
333,2026-07-30T11:28:11Z,1785410891383547358,344,6700,6880,5,165,56954,323488276,200,196,196,448255598,353819
334,2026-07-30T11:28:12Z,1785410892415755683,345,6700,6880,5,165,57144,323489047,200,196,196,448255598,353819
335,2026-07-30T11:28:13Z,1785410893448512332,346,6700,6880,5,165,57335,323489819,200,196,196,448255598,353819
336,2026-07-30T11:28:14Z,1785410894481609386,347,6724,6880,5,171,57527,323490592,200,196,196,448255598,353819
337,2026-07-30T11:28:15Z,1785410895514888669,348,6724,6880,5,171,57718,323491357,200,196,196,448255598,353819
338,2026-07-30T11:28:16Z,1785410896547426159,349,6744,6880,5,171,57913,323492125,200,196,196,448255598,353819
339,2026-07-30T11:28:17Z,1785410897581329311,350,6724,6880,5,171,58106,323492895,200,196,196,448255598,353819
340,2026-07-30T11:28:18Z,1785410898615119808,351,6724,6880,5,171,58298,323493662,200,196,196,448255598,353819
341,2026-07-30T11:28:19Z,1785410899647289129,352,6724,6880,5,171,58491,323494427,200,196,196,448255598,353819
342,2026-07-30T11:28:20Z,1785410900681963347,353,6724,6880,5,171,58683,323495193,200,196,196,448255598,353819
343,2026-07-30T11:28:21Z,1785410901715269436,354,6744,6880,5,165,58876,323495965,200,196,196,448255598,353819
344,2026-07-30T11:28:22Z,1785410902747988930,355,6680,6880,5,165,59070,323496750,200,196,196,448255598,353819
345,2026-07-30T11:28:23Z,1785410903779312464,356,6720,6880,5,165,59263,323497521,200,196,196,448255598,353819
346,2026-07-30T11:28:24Z,1785410904811672363,357,6680,6880,5,165,59455,323498288,200,196,196,448255598,353819
347,2026-07-30T11:28:25Z,1785410905844980282,358,6680,6880,5,165,59649,323499058,200,196,196,448255598,353819
348,2026-07-30T11:28:26Z,1785410906877692762,359,6680,6880,5,165,59842,323499831,200,196,196,448255598,353819
349,2026-07-30T11:28:27Z,1785410907909083072,360,6740,6880,5,165,60035,323500598,200,196,196,448255598,353819
350,2026-07-30T11:28:28Z,1785410908942890662,361,6680,6880,5,165,60229,323501357,200,196,196,448255598,353819
351,2026-07-30T11:28:29Z,1785410909976455448,362,6680,6880,5,165,60420,323502135,200,196,196,448255598,353819
352,2026-07-30T11:28:31Z,1785410911009487604,364,6680,6880,5,165,60611,323502909,200,196,196,448255598,353819
353,2026-07-30T11:28:32Z,1785410912042945143,365,6680,6880,5,165,60804,323503674,200,196,196,448255598,353819
354,2026-07-30T11:28:33Z,1785410913074508929,366,6680,6880,5,165,60998,323504444,200,196,196,448255598,353819
355,2026-07-30T11:28:34Z,1785410914107536875,367,6680,6880,5,165,61193,323505210,200,196,196,448255598,353819
356,2026-07-30T11:28:35Z,1785410915139996801,368,6680,6880,5,165,61387,323505971,200,196,196,448255598,353819
357,2026-07-30T11:28:36Z,1785410916174090965,369,6680,6880,5,165,61578,323506749,200,196,196,448255598,353819
358,2026-07-30T11:28:37Z,1785410917204805026,370,6684,6880,5,166,61767,323507519,200,196,196,448255598,353819
359,2026-07-30T11:28:38Z,1785410918236933298,371,6684,6880,5,166,61952,323508295,200,196,196,448255598,353819
360,2026-07-30T11:28:39Z,1785410919269475183,372,6684,6880,5,166,62134,323509066,200,196,196,448255598,353819
361,2026-07-30T11:28:40Z,1785410920300835399,373,6684,6880,5,166,62316,323509834,200,196,196,448255598,353819
362,2026-07-30T11:28:41Z,1785410921332620120,374,6684,6880,5,166,62497,323510610,200,196,196,448255598,353819
363,2026-07-30T11:28:42Z,1785410922365420878,375,6732,6880,5,166,62678,323511399,200,196,196,448255598,353819
364,2026-07-30T11:28:43Z,1785410923396793390,376,6684,6880,5,166,62860,323512177,200,196,196,448255598,353819
365,2026-07-30T11:28:44Z,1785410924428016675,377,6604,6880,5,151,63040,323512944,200,196,196,448255598,353819
366,2026-07-30T11:28:45Z,1785410925460080375,378,6604,6880,5,151,63220,323513716,200,196,196,448255598,353819
367,2026-07-30T11:28:46Z,1785410926491676041,379,6660,6880,5,151,63402,323514492,200,196,196,448255598,353819
