sample,utc,unix_nanos,elapsed_s,rss_kib,hwm_kib,threads,fds,proc_ticks,host_ticks,stats_http,listen_overflows,listen_drops,tcp_abort_on_close,tcp_retrans
42,2026-07-30T11:55:33Z,1785412533780091693,43,6712,6712,5,174,6524,324724709,200,196,196,448255600,358305
43,2026-07-30T11:55:34Z,1785412534812616041,44,6712,6712,5,174,6687,324725502,200,196,196,448255600,358308
44,2026-07-30T11:55:35Z,1785412535844672759,45,6712,6712,5,174,6850,324726284,200,196,196,448255600,358315
45,2026-07-30T11:55:36Z,1785412536877449271,46,6712,6712,5,174,7011,324727067,200,196,196,448255600,358321
46,2026-07-30T11:55:37Z,1785412537909210060,47,6712,6712,5,174,7176,324727848,200,196,196,448255600,358323
47,2026-07-30T11:55:38Z,1785412538940604983,48,6712,6712,5,174,7332,324728630,200,196,196,448255600,358328
48,2026-07-30T11:55:39Z,1785412539971978921,49,6712,6712,5,174,7490,324729405,200,196,196,448255600,358336
49,2026-07-30T11:55:41Z,1785412541005327532,51,6684,6684,5,172,7645,324730178,200,196,196,448255600,358342
50,2026-07-30T11:55:42Z,1785412542036348831,52,6684,6684,5,172,7803,324730952,200,196,196,448255600,358351
51,2026-07-30T11:55:43Z,1785412543068537828,53,6684,6684,5,172,7962,324731728,200,196,196,448255600,358356
52,2026-07-30T11:55:44Z,1785412544101281461,54,6684,6684,5,172,8119,324732502,200,196,196,448255600,358367
53,2026-07-30T11:55:45Z,1785412545133559769,55,6536,6536,5,135,8279,324733280,200,196,196,448255600,358377
54,2026-07-30T11:55:46Z,1785412546167485275,56,6532,6532,5,134,8446,324734057,200,196,196,448255600,358383
55,2026-07-30T11:55:47Z,1785412547200298830,57,6532,6532,5,134,8614,324734840,200,196,196,448255600,358393
56,2026-07-30T11:55:48Z,1785412548233291149,58,6532,6532,5,134,8783,324735622,200,196,196,448255600,358403
57,2026-07-30T11:55:49Z,1785412549264404374,59,6532,6532,5,134,8952,324736405,200,196,196,448255600,358411
58,2026-07-30T11:55:50Z,1785412550297732284,60,6532,6532,5,134,9116,324737183,200,196,196,448255600,358418
59,2026-07-30T11:55:51Z,1785412551329758123,61,6532,6532,5,134,9281,324737967,200,196,196,448255600,358424
60,2026-07-30T11:55:52Z,1785412552363324819,62,6532,6532,5,134,9449,324738750,200,196,196,448255600,358435
61,2026-07-30T11:55:53Z,1785412553395048788,63,6532,6532,5,134,9616,324739524,200,196,196,448255600,358442
62,2026-07-30T11:55:54Z,1785412554428189439,64,6532,6532,5,134,9785,324740301,200,196,196,448255600,358446
63,2026-07-30T11:55:55Z,1785412555461440133,65,6532,6532,5,134,9954,324741078,200,196,196,448255600,358451
64,2026-07-30T11:55:56Z,1785412556492191932,66,6532,6532,5,134,10120,324741863,200,196,196,448255600,358454
65,2026-07-30T11:55:57Z,1785412557525265793,67,6532,6532,5,134,10281,324742632,200,196,196,448255600,358454
66,2026-07-30T11:55:58Z,1785412558556762426,68,6532,6532,5,134,10446,324743413,200,196,196,448255600,358455
67,2026-07-30T11:55:59Z,1785412559589206839,69,6532,6532,5,134,10614,324744197,200,196,196,448255600,358456
68,2026-07-30T11:56:00Z,1785412560634053614,70,6600,6600,5,139,10785,324744981,200,196,196,448255600,358458
69,2026-07-30T11:56:01Z,1785412561665180187,71,6600,6600,5,139,10944,324745760,200,196,196,448255600,358458
70,2026-07-30T11:56:02Z,1785412562698368814,72,6600,6600,5,139,11108,324746545,200,196,196,448255600,358458
71,2026-07-30T11:56:03Z,1785412563730993196,73,6600,6600,5,139,11270,324747329,200,196,196,448255600,358461
72,2026-07-30T11:56:04Z,1785412564762218562,74,6600,6600,5,139,11435,324748121,200,196,196,448255600,358463
73,2026-07-30T11:56:05Z,1785412565792919554,75,6600,6600,5,139,11596,324748907,200,196,196,448255600,358465
74,2026-07-30T11:56:06Z,1785412566824520846,76,6600,6600,5,139,11759,324749687,200,196,196,448255600,358467
75,2026-07-30T11:56:07Z,1785412567857716123,77,6552,6552,5,127,11922,324750474,200,196,196,448255600,358467
76,2026-07-30T11:56:08Z,1785412568889849058,78,6552,6552,5,127,12086,324751261,200,196,196,448255600,358469
77,2026-07-30T11:56:09Z,1785412569920115468,79,6552,6552,5,127,12251,324752042,200,196,196,448255600,358470
78,2026-07-30T11:56:10Z,1785412570952088772,80,6552,6552,5,127,12414,324752830,200,196,196,448255600,358470
79,2026-07-30T11:56:11Z,1785412571984348969,81,6552,6552,5,127,12576,324753619,200,196,196,448255600,358477
80,2026-07-30T11:56:13Z,1785412573013238749,83,6552,6552,5,127,12739,324754407,200,196,196,448255600,358479
81,2026-07-30T11:56:14Z,1785412574045227050,84,6552,6552,5,127,12904,324755195,200,196,196,448255600,358482
82,2026-07-30T11:56:15Z,1785412575077404866,85,6552,6552,5,127,13063,324755983,200,196,196,448255600,358484
83,2026-07-30T11:56:16Z,1785412576110785184,86,6552,6552,5,127,13226,324756770,200,196,196,448255600,358485
84,2026-07-30T11:56:17Z,1785412577145242645,87,6552,6552,5,127,13389,324757554,200,196,196,448255600,358487
85,2026-07-30T11:56:18Z,1785412578177681673,88,6552,6552,5,127,13553,324758344,200,196,196,448255600,358487
86,2026-07-30T11:56:19Z,1785412579208100705,89,6552,6552,5,127,13717,324759131,200,196,196,448255600,358489
87,2026-07-30T11:56:20Z,1785412580240651772,90,6552,6552,5,127,13877,324759906,200,196,196,448255600,358489
88,2026-07-30T11:56:21Z,1785412581274025251,91,6552,6552,5,127,14038,324760693,200,196,196,448255600,358492
89,2026-07-30T11:56:22Z,1785412582305245952,92,6552,6552,5,127,14197,324761475,200,196,196,448255600,358497
90,2026-07-30T11:56:23Z,1785412583337832735,93,6616,6552,5,127,14358,324762267,200,196,196,448255600,358503
91,2026-07-30T11:56:24Z,1785412584369213251,94,6772,6772,5,173,14531,324763055,000,196,196,448255600,358508
92,2026-07-30T11:56:25Z,1785412585400265803,95,6772,6772,5,173,14710,324763842,200,196,196,448255600,358510
93,2026-07-30T11:56:26Z,1785412586432464962,96,6772,6772,5,173,14887,324764625,200,196,196,448255600,358512
94,2026-07-30T11:56:27Z,1785412587464542636,97,6772,6832,5,173,15065,324765415,200,196,196,448255600,358513
95,2026-07-30T11:56:28Z,1785412588496561776,98,6772,6772,5,173,15238,324766204,200,196,196,448255600,358516
96,2026-07-30T11:56:29Z,1785412589529278645,99,6836,6820,5,173,15413,324766996,200,196,196,448255600,358517
97,2026-07-30T11:56:30Z,1785412590563602114,100,6772,6772,5,173,15587,324767788,200,196,196,448255600,358523
98,2026-07-30T11:56:31Z,1785412591595111290,101,6772,6772,5,173,15762,324768572,200,196,196,448255600,358530
99,2026-07-30T11:56:32Z,1785412592628710846,102,6772,6772,5,173,15934,324769360,200,196,196,448255600,358535
100,2026-07-30T11:56:33Z,1785412593660965646,103,6772,6772,5,173,16106,324770156,200,196,196,448255600,358539
101,2026-07-30T11:56:34Z,1785412594693464339,104,6772,6772,5,173,16279,324770945,200,196,196,448255600,358547
102,2026-07-30T11:56:35Z,1785412595725815981,105,6772,6772,5,173,16450,324771734,200,196,196,448255600,358548
103,2026-07-30T11:56:36Z,1785412596757263823,106,6772,6772,5,173,16621,324772527,200,196,196,448255600,358555
104,2026-07-30T11:56:37Z,1785412597788147064,107,6772,6772,5,173,16798,324773315,200,196,196,448255600,358565
105,2026-07-30T11:56:38Z,1785412598821175092,108,6772,6828,5,173,16970,324774092,200,196,196,448255600,358573
106,2026-07-30T11:56:39Z,1785412599853345763,109,6772,6772,5,173,17144,324774882,200,196,196,448255600,358589
107,2026-07-30T11:56:40Z,1785412600888306508,110,6772,6772,5,173,17320,324775668,200,196,196,448255600,358591
108,2026-07-30T11:56:41Z,1785412601921572723,111,6772,6836,5,173,17493,324776455,200,196,196,448255600,358599
109,2026-07-30T11:56:42Z,1785412602954886233,112,6772,6772,5,173,17670,324777255,200,196,196,448255600,358608
110,2026-07-30T11:56:43Z,1785412603987609299,113,6772,6772,5,173,17844,324778046,200,196,196,448255600,358614
111,2026-07-30T11:56:45Z,1785412605020095032,115,6772,6772,5,173,18019,324778834,200,196,196,448255600,358628
112,2026-07-30T11:56:46Z,1785412606053761384,116,6772,6772,5,173,18193,324779616,200,196,196,448255600,358632
113,2026-07-30T11:56:47Z,1785412607087685705,117,6836,6772,5,173,18378,324780398,200,196,196,448255600,358634
114,2026-07-30T11:56:48Z,1785412608118831473,118,6772,6772,5,173,18550,324781175,200,196,196,448255600,358641
115,2026-07-30T11:56:49Z,1785412609151702259,119,6772,6772,5,173,18722,324781969,200,196,196,448255600,358646
116,2026-07-30T11:56:50Z,1785412610183410438,120,6772,6772,5,173,18894,324782747,200,196,196,448255600,358652
117,2026-07-30T11:56:51Z,1785412611217165546,121,6772,6772,5,173,19060,324783541,200,196,196,448255600,358659
118,2026-07-30T11:56:52Z,1785412612248737913,122,6772,6772,5,173,19229,324784325,200,196,196,448255600,358664
119,2026-07-30T11:56:53Z,1785412613284198436,123,6816,6772,5,173,19401,324785115,200,196,196,448255600,358671
120,2026-07-30T11:56:54Z,1785412614315444766,124,6768,6768,5,167,19567,324785905,200,196,196,448255600,358680
121,2026-07-30T11:56:55Z,1785412615348551775,125,6776,6768,5,167,19735,324786692,200,196,196,448255600,358683
122,2026-07-30T11:56:56Z,1785412616380857558,126,6768,6768,5,167,19903,324787477,200,196,196,448255600,358690
123,2026-07-30T11:56:57Z,1785412617414859622,127,6768,6768,5,167,20082,324788269,200,196,196,448255600,358690
124,2026-07-30T11:56:58Z,1785412618445132074,128,6768,6832,5,167,20254,324789060,200,196,196,448255600,358690
125,2026-07-30T11:56:59Z,1785412619479188325,129,6828,6768,5,167,20424,324789845,200,196,196,448255600,358690
126,2026-07-30T11:57:00Z,1785412620513491482,130,6768,6768,5,167,20596,324790639,200,196,196,448255600,358691
127,2026-07-30T11:57:01Z,1785412621546551980,131,6768,6768,5,167,20770,324791432,200,196,196,448255600,358693
128,2026-07-30T11:57:02Z,1785412622579304771,132,6804,6832,5,167,20941,324792219,200,196,196,448255600,358694
129,2026-07-30T11:57:03Z,1785412623612402503,133,6768,6768,5,167,21116,324793003,200,196,196,448255600,358694
130,2026-07-30T11:57:04Z,1785412624646185142,134,6768,6768,5,167,21285,324793792,200,196,196,448255600,358695
131,2026-07-30T11:57:05Z,1785412625677039660,135,6768,6768,5,167,21455,324794584,200,196,196,448255600,358696
132,2026-07-30T11:57:06Z,1785412626707935355,136,6768,6768,5,167,21624,324795372,200,196,196,448255600,358699
133,2026-07-30T11:57:07Z,1785412627739112843,137,6768,6768,5,167,21797,324796162,200,196,196,448255600,358701
134,2026-07-30T11:57:08Z,1785412628770270556,138,6768,6768,5,167,21973,324796951,200,196,196,448255600,358705
135,2026-07-30T11:57:09Z,1785412629802049439,139,6768,6768,5,167,22153,324797744,200,196,196,448255600,358706
136,2026-07-30T11:57:10Z,1785412630834235643,140,6768,6784,5,167,22329,324798541,200,196,196,448255600,358712
137,2026-07-30T11:57:11Z,1785412631866325370,141,6768,6768,5,167,22507,324799337,200,196,196,448255600,358716
138,2026-07-30T11:57:12Z,1785412632897826152,142,6768,6768,5,167,22683,324800136,200,196,196,448255600,358722
139,2026-07-30T11:57:13Z,1785412633930262589,143,6820,6768,5,167,22860,324800923,200,196,196,448255600,358728
140,2026-07-30T11:57:14Z,1785412634962323608,144,6768,6768,5,167,23041,324801714,200,196,196,448255600,358733
141,2026-07-30T11:57:15Z,1785412635994514303,145,6748,6748,5,162,23215,324802503,200,196,196,448255600,358739
142,2026-07-30T11:57:17Z,1785412637028457504,147,6692,6628,5,132,23387,324803297,200,196,196,448255600,358742
143,2026-07-30T11:57:18Z,1785412638060564146,148,6628,6692,5,132,23559,324804083,200,196,196,448255600,358743
144,2026-07-30T11:57:19Z,1785412639093174232,149,6628,6628,5,132,23724,324804871,200,196,196,448255600,358749
145,2026-07-30T11:57:20Z,1785412640125097133,150,6628,6628,5,132,23889,324805650,200,196,196,448255600,358753
146,2026-07-30T11:57:21Z,1785412641158786655,151,6628,6628,5,132,24057,324806445,200,196,196,448255600,358757
147,2026-07-30T11:57:22Z,1785412642190148146,152,6628,6628,5,132,24224,324807235,200,196,196,448255600,358764
148,2026-07-30T11:57:23Z,1785412643222664916,153,6628,6628,5,132,24394,324808027,200,196,196,448255600,358768
149,2026-07-30T11:57:24Z,1785412644256038708,154,6628,6628,5,132,24561,324808806,200,196,196,448255600,358772
150,2026-07-30T11:57:25Z,1785412645289084112,155,6624,6624,5,131,24729,324809586,200,196,196,448255600,358773
151,2026-07-30T11:57:26Z,1785412646321801588,156,6624,6624,5,131,24899,324810380,200,196,196,448255600,358779
152,2026-07-30T11:57:27Z,1785412647354553790,157,6624,6624,5,131,25071,324811163,200,196,196,448255600,358783
153,2026-07-30T11:57:28Z,1785412648385908984,158,6688,6624,5,131,25239,324811955,200,196,196,448255600,358790
154,2026-07-30T11:57:29Z,1785412649416727609,159,6624,6624,5,131,25408,324812748,200,196,196,448255600,358794
155,2026-07-30T11:57:30Z,1785412650447935138,160,6624,6624,5,131,25575,324813535,200,196,196,448255600,358800
156,2026-07-30T11:57:31Z,1785412651480010330,161,6636,6636,5,134,25746,324814322,200,196,196,448255600,358802
157,2026-07-30T11:57:32Z,1785412652512482860,162,6636,6636,5,134,25914,324815104,200,196,196,448255600,358802
158,2026-07-30T11:57:33Z,1785412653547016243,163,6652,6652,5,138,26080,324815886,200,196,196,448255600,358803
159,2026-07-30T11:57:34Z,1785412654578886225,164,6652,6752,5,138,26241,324816651,200,196,196,448255600,358803
160,2026-07-30T11:57:35Z,1785412655613134485,165,6652,6752,5,138,26403,324817415,200,196,196,448255600,358803
161,2026-07-30T11:57:36Z,1785412656647691940,166,6652,6752,5,138,26565,324818184,200,196,196,448255600,358803
162,2026-07-30T11:57:37Z,1785412657680985109,167,6652,6752,5,138,26725,324818952,200,196,196,448255600,358803
163,2026-07-30T11:57:38Z,1785412658713749282,168,6656,6752,5,138,26889,324819730,200,196,196,448255600,358807
164,2026-07-30T11:57:39Z,1785412659745933461,169,6564,6752,5,121,27052,324820503,200,196,196,448255600,358809
165,2026-07-30T11:57:40Z,1785412660777106837,170,6564,6752,5,121,27211,324821266,200,196,196,448255600,358811
166,2026-07-30T11:57:41Z,1785412661808448283,171,6564,6752,5,121,27373,324822039,200,196,196,448255600,358811
167,2026-07-30T11:57:42Z,1785412662839448696,172,6564,6752,5,121,27533,324822810,200,196,196,448255600,358814
168,2026-07-30T11:57:43Z,1785412663872752488,173,6564,6752,5,121,27693,324823572,200,196,196,448255600,358814
169,2026-07-30T11:57:44Z,1785412664905182801,174,6564,6752,5,121,27858,324824347,200,196,196,448255600,358816
170,2026-07-30T11:57:45Z,1785412665938010713,175,6564,6752,5,121,28026,324825136,200,196,196,448255600,358817
171,2026-07-30T11:57:46Z,1785412666970265700,176,6564,6752,5,121,28189,324825917,200,196,196,448255600,358820
172,2026-07-30T11:57:48Z,1785412668002410633,178,6564,6752,5,121,28354,324826705,200,196,196,448255600,358820
173,2026-07-30T11:57:49Z,1785412669033146171,179,6564,6752,5,121,28522,324827490,200,196,196,448255600,358822
174,2026-07-30T11:57:50Z,1785412670065831992,180,6564,6752,5,121,28684,324828275,200,196,196,448255600,358822
175,2026-07-30T11:57:51Z,1785412671096838573,181,6564,6752,5,121,28847,324829054,200,196,196,448255600,358824
176,2026-07-30T11:57:52Z,1785412672129168456,182,6564,6752,5,121,29006,324829819,200,196,196,448255600,358824
177,2026-07-30T11:57:53Z,1785412673160834835,183,6564,6752,5,121,29166,324830587,200,196,196,448255600,358824
178,2026-07-30T11:57:54Z,1785412674194404814,184,6572,6752,5,123,29339,324831368,200,196,196,448255600,358827
179,2026-07-30T11:57:55Z,1785412675227756550,185,6572,6752,5,123,29511,324832162,200,196,196,448255600,358836
180,2026-07-30T11:57:56Z,1785412676260820918,186,6724,6752,5,161,29690,324832947,200,196,196,448255600,358838
181,2026-07-30T11:57:57Z,1785412677293972312,187,6724,6752,5,161,29875,324833739,200,196,196,448255600,358838
182,2026-07-30T11:57:58Z,1785412678325086335,188,6788,6752,5,161,30061,324834526,200,196,196,448255600,358838
183,2026-07-30T11:57:59Z,1785412679358785728,189,6724,6752,5,161,30247,324835305,000,196,196,448255600,358838
184,2026-07-30T11:58:00Z,1785412680390798495,190,6724,6752,5,161,30433,324836080,200,196,196,448255600,358838
185,2026-07-30T11:58:01Z,1785412681424273641,191,6724,6752,5,161,30620,324836863,200,196,196,448255600,358838
186,2026-07-30T11:58:02Z,1785412682458599075,192,6724,6752,5,161,30808,324837651,200,196,196,448255600,358838
187,2026-07-30T11:58:03Z,1785412683491763089,193,6724,6752,5,161,30994,324838439,200,196,196,448255600,358838
188,2026-07-30T11:58:04Z,1785412684523349511,194,6724,6752,5,161,31182,324839220,200,196,196,448255600,358838
189,2026-07-30T11:58:05Z,1785412685557817368,195,6760,6752,5,161,31368,324840003,200,196,196,448255600,358838
190,2026-07-30T11:58:06Z,1785412686588731474,196,6724,6752,5,161,31554,324840785,200,196,196,448255600,358838
191,2026-07-30T11:58:07Z,1785412687621496757,197,6724,6752,5,161,31739,324841565,200,196,196,448255600,358838
192,2026-07-30T11:58:08Z,1785412688654242630,198,6724,6752,5,161,31926,324842354,200,196,196,448255600,358838
193,2026-07-30T11:58:09Z,1785412689688336738,199,6724,6752,5,161,32111,324843142,200,196,196,448255600,358838
194,2026-07-30T11:58:10Z,1785412690719205295,200,6724,6752,5,161,32297,324843932,200,196,196,448255600,358839
195,2026-07-30T11:58:11Z,1785412691752825619,201,6724,6752,5,161,32482,324844714,200,196,196,448255600,358839
196,2026-07-30T11:58:12Z,1785412692785355256,202,6788,6752,5,161,32666,324845500,200,196,196,448255600,358839
197,2026-07-30T11:58:13Z,1785412693820804406,203,6724,6752,5,161,32850,324846286,200,196,196,448255600,358839
198,2026-07-30T11:58:14Z,1785412694853304030,204,6724,6752,5,161,33036,324847065,200,196,196,448255600,358839
199,2026-07-30T11:58:15Z,1785412695887656293,205,6724,6752,5,161,33223,324847854,200,196,196,448255600,358839
200,2026-07-30T11:58:16Z,1785412696920103335,206,6788,6752,5,161,33403,324848636,200,196,196,448255600,358840
201,2026-07-30T11:58:17Z,1785412697954389603,207,6724,6800,5,161,33585,324849426,200,196,196,448255600,358841
202,2026-07-30T11:58:18Z,1785412698987722000,208,6732,6752,5,163,33770,324850219,200,196,196,448255600,358842
203,2026-07-30T11:58:20Z,1785412700021406761,210,6732,6752,5,163,33958,324851000,200,196,196,448255600,358842
204,2026-07-30T11:58:21Z,1785412701053539274,211,6780,6752,5,163,34145,324851781,200,196,196,448255600,358843
205,2026-07-30T11:58:22Z,1785412702084674285,212,6732,6752,5,163,34333,324852564,200,196,196,448255600,358846
206,2026-07-30T11:58:23Z,1785412703117335045,213,6732,6752,5,163,34514,324853349,200,196,196,448255600,358851
207,2026-07-30T11:58:24Z,1785412704151624459,214,6796,6752,5,163,34696,324854137,200,196,196,448255600,358852
208,2026-07-30T11:58:25Z,1785412705182672097,215,6732,6752,5,163,34881,324854923,200,196,196,448255600,358852
209,2026-07-30T11:58:26Z,1785412706215529779,216,6780,6752,5,163,35068,324855712,200,196,196,448255600,358852
210,2026-07-30T11:58:27Z,1785412707249160871,217,6732,6752,5,163,35251,324856504,200,196,196,448255600,358852
211,2026-07-30T11:58:28Z,1785412708281245033,218,6732,6752,5,163,35438,324857286,200,196,196,448255600,358852
212,2026-07-30T11:58:29Z,1785412709312815578,219,6796,6752,5,163,35623,324858076,200,196,196,448255600,358852
213,2026-07-30T11:58:30Z,1785412710345972056,220,6748,6752,5,163,35808,324858863,200,196,196,448255600,358852
214,2026-07-30T11:58:31Z,1785412711378274563,221,6748,6752,5,163,35995,324859651,200,196,196,448255600,358852
215,2026-07-30T11:58:32Z,1785412712411024794,222,6660,6752,5,160,36183,324860435,200,196,196,448255600,358852
216,2026-07-30T11:58:33Z,1785412713443478344,223,6724,6752,5,160,36363,324861213,000,196,196,448255600,358861
217,2026-07-30T11:58:34Z,1785412714475859085,224,6660,6752,5,160,36545,324861998,200,196,196,448255600,358863
218,2026-07-30T11:58:35Z,1785412715507761922,225,6660,6752,5,160,36724,324862786,200,196,196,448255600,358873
219,2026-07-30T11:58:36Z,1785412716541650370,226,6660,6752,5,160,36909,324863572,200,196,196,448255600,358878
220,2026-07-30T11:58:37Z,1785412717572436387,227,6660,6752,5,160,37091,324864362,000,196,196,448255600,358883
221,2026-07-30T11:58:38Z,1785412718604533083,228,6660,6752,5,160,37269,324865156,200,196,196,448255600,358885
222,2026-07-30T11:58:39Z,1785412719637324278,229,6660,6752,5,160,37450,324865944,200,196,196,448255600,358889
223,2026-07-30T11:58:40Z,1785412720668729102,230,6676,6752,5,160,37631,324866726,200,196,196,448255600,358892
224,2026-07-30T11:58:41Z,1785412721700454840,231,6692,6752,5,168,37812,324867510,200,196,196,448255600,358896
225,2026-07-30T11:58:42Z,1785412722733870413,232,6692,6756,5,168,37989,324868309,200,196,196,448255600,358900
226,2026-07-30T11:58:43Z,1785412723767392265,233,6692,6752,5,168,38164,324869101,200,196,196,448255600,358903
227,2026-07-30T11:58:44Z,1785412724799312760,234,6692,6752,5,168,38339,324869899,200,196,196,448255600,358906
228,2026-07-30T11:58:45Z,1785412725834682067,235,6692,6752,5,168,38516,324870692,200,196,196,448255600,358910
229,2026-07-30T11:58:46Z,1785412726867891463,236,6692,6752,5,168,38693,324871493,200,196,196,448255600,358914
230,2026-07-30T11:58:47Z,1785412727899300497,237,6692,6752,5,168,38870,324872287,200,196,196,448255600,358919
231,2026-07-30T11:58:48Z,1785412728930661667,238,6692,6752,5,168,39046,324873081,200,196,196,448255600,358924
232,2026-07-30T11:58:49Z,1785412729962696463,239,6692,6752,5,168,39220,324873871,200,196,196,448255600,358932
233,2026-07-30T11:58:50Z,1785412730996533938,240,6740,6752,5,168,39396,324874666,200,196,196,448255600,358936
234,2026-07-30T11:58:52Z,1785412732027609032,242,6692,6752,5,168,39574,324875462,200,196,196,448255600,358938
235,2026-07-30T11:58:53Z,1785412733061973369,243,6716,6752,5,168,39751,324876258,200,196,196,448255600,358946
236,2026-07-30T11:58:54Z,1785412734094502875,244,6692,6752,5,168,39931,324877048,200,196,196,448255600,358951
237,2026-07-30T11:58:55Z,1785412735128624871,245,6692,6752,5,168,40112,324877838,000,196,196,448255601,358955
238,2026-07-30T11:58:56Z,1785412736161775191,246,6692,6752,5,168,40294,324878623,200,196,196,448255601,358957
239,2026-07-30T11:58:57Z,1785412737195962235,247,6692,6756,5,168,40478,324879407,200,196,196,448255601,358960
240,2026-07-30T11:58:58Z,1785412738229250350,248,6700,6752,5,168,40663,324880196,200,196,196,448255601,358961
241,2026-07-30T11:58:59Z,1785412739261680174,249,6744,6752,5,168,40847,324880978,200,196,196,448255601,358961
242,2026-07-30T11:59:00Z,1785412740295140624,250,6692,6752,5,168,41031,324881769,200,196,196,448255601,358962
243,2026-07-30T11:59:01Z,1785412741330395515,251,6756,6752,5,168,41214,324882556,200,196,196,448255601,358966
244,2026-07-30T11:59:02Z,1785412742363462216,252,6712,6756,5,168,41395,324883345,200,196,196,448255601,358972
245,2026-07-30T11:59:03Z,1785412743396867042,253,6692,6752,5,168,41580,324884125,000,196,196,448255601,358973
246,2026-07-30T11:59:04Z,1785412744429601241,254,6692,6752,5,168,41761,324884915,200,196,196,448255601,358978
247,2026-07-30T11:59:05Z,1785412745462936677,255,6696,6752,5,169,41948,324885707,200,196,196,448255601,358978
248,2026-07-30T11:59:06Z,1785412746493871914,256,6720,6804,5,169,42136,324886489,200,196,196,448255601,358978
249,2026-07-30T11:59:07Z,1785412747525413161,257,6696,6752,5,169,42321,324887273,200,196,196,448255601,358978
250,2026-07-30T11:59:08Z,1785412748557998934,258,6696,6752,5,169,42508,324888059,200,196,196,448255601,358978
251,2026-07-30T11:59:09Z,1785412749590640058,259,6728,6752,5,169,42695,324888851,200,196,196,448255601,358978
252,2026-07-30T11:59:10Z,1785412750623973713,260,6696,6752,5,169,42882,324889643,200,196,196,448255601,358979
253,2026-07-30T11:59:11Z,1785412751656311060,261,6688,6752,5,167,43064,324890435,200,196,196,448255601,358980
254,2026-07-30T11:59:12Z,1785412752688354866,262,6688,6752,5,167,43250,324891225,200,196,196,448255601,358982
255,2026-07-30T11:59:13Z,1785412753721370519,263,6732,6752,5,167,43437,324892016,200,196,196,448255601,358984
256,2026-07-30T11:59:14Z,1785412754755752799,264,6688,6752,5,167,43623,324892801,200,196,196,448255601,358985
257,2026-07-30T11:59:15Z,1785412755788808252,265,6688,6752,5,167,43812,324893588,200,196,196,448255601,358985
258,2026-07-30T11:59:16Z,1785412756822364803,266,6688,6752,5,167,43997,324894370,200,196,196,448255601,358987
259,2026-07-30T11:59:17Z,1785412757854493217,267,6688,6752,5,167,44187,324895148,200,196,196,448255601,358987
260,2026-07-30T11:59:18Z,1785412758887865236,268,6688,6752,5,167,44374,324895927,200,196,196,448255601,358987
261,2026-07-30T11:59:19Z,1785412759920490835,269,6756,6752,5,167,44562,324896710,200,196,196,448255601,358987
262,2026-07-30T11:59:20Z,1785412760955056264,270,6688,6752,5,167,44752,324897490,200,196,196,448255601,358987
263,2026-07-30T11:59:21Z,1785412761987447614,271,6688,6752,5,167,44938,324898275,200,196,196,448255601,358989
264,2026-07-30T11:59:23Z,1785412763020756219,273,6688,6752,5,167,45123,324899061,200,196,196,448255601,358990
265,2026-07-30T11:59:24Z,1785412764053165996,274,6708,6752,5,167,45308,324899848,200,196,196,448255601,358992
266,2026-07-30T11:59:25Z,1785412765085617336,275,6708,6752,5,167,45494,324900635,200,196,196,448255601,358992
267,2026-07-30T11:59:26Z,1785412766119541615,276,6708,6772,5,167,45680,324901423,200,196,196,448255601,358992
268,2026-07-30T11:59:27Z,1785412767151831935,277,6708,6752,5,167,45865,324902208,200,196,196,448255601,358992
269,2026-07-30T11:59:28Z,1785412768182898455,278,6732,6752,5,167,46053,324902992,200,196,196,448255601,358992
270,2026-07-30T11:59:29Z,1785412769217428831,279,6708,6752,5,167,46238,324903782,200,196,196,448255601,358992
271,2026-07-30T11:59:30Z,1785412770249035277,280,6708,6768,5,167,46425,324904567,200,196,196,448255601,358992
272,2026-07-30T11:59:31Z,1785412771284385723,281,6708,6772,5,167,46612,324905355,200,196,196,448255601,358992
273,2026-07-30T11:59:32Z,1785412772315708972,282,6708,6752,5,167,46797,324906152,200,196,196,448255601,358992
274,2026-07-30T11:59:33Z,1785412773352438635,283,6708,6772,5,167,46983,324906935,200,196,196,448255601,358992
275,2026-07-30T11:59:34Z,1785412774385287027,284,6708,6752,5,167,47170,324907724,200,196,196,448255601,358992
276,2026-07-30T11:59:35Z,1785412775418228315,285,6628,6752,5,147,47356,324908510,200,196,196,448255601,358992
277,2026-07-30T11:59:36Z,1785412776449356426,286,6628,6752,5,147,47541,324909294,200,196,196,448255601,358992
278,2026-07-30T11:59:37Z,1785412777483259327,287,6628,6752,5,147,47728,324910082,200,196,196,448255601,358992
279,2026-07-30T11:59:38Z,1785412778513929883,288,6628,6752,5,147,47914,324910878,200,196,196,448255601,358992
280,2026-07-30T11:59:39Z,1785412779546728055,289,6628,6752,5,147,48101,324911660,200,196,196,448255601,358992
281,2026-07-30T11:59:40Z,1785412780577422563,290,6628,6752,5,147,48284,324912453,200,196,196,448255601,358992
282,2026-07-30T11:59:41Z,1785412781610258597,291,6684,6752,5,147,48468,324913238,200,196,196,448255601,358992
283,2026-07-30T11:59:42Z,1785412782642406630,292,6756,6752,5,147,48655,324914027,200,196,196,448255601,358992
284,2026-07-30T11:59:43Z,1785412783674418114,293,6640,6752,5,147,48841,324914821,200,196,196,448255601,358992
285,2026-07-30T11:59:44Z,1785412784708225569,294,6628,6752,5,147,49028,324915606,200,196,196,448255601,358992
