scheduled_unix_nanos,sent_unix_nanos,done_unix_nanos,latency_ns,scheduler_lag_ns,status,body_bytes,conn_reused,conn_was_idle,dial_count,wrote_request,failure_class,error_text
1785416775086810294,1785416775086820814,1785416775087869856,1059564,10530,0,0,false,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:62902->127.0.0.1:8080: read: connection reset by peer"
1785416775086760294,1785416775086799554,1785416775087880140,1119855,39269,0,0,false,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:62888->127.0.0.1:8080: read: connection reset by peer"
1785416775086710294,1785416775086744025,1785416775087890701,1180408,33728,0,0,false,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:62874->127.0.0.1:8080: read: connection reset by peer"
1785416775086610294,1785416775086647335,1785416775087899011,1288719,37051,0,0,false,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:62864->127.0.0.1:8080: read: connection reset by peer"
1785416775086660294,1785416775086677945,1785416775087907104,1246812,17661,0,0,false,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:62860->127.0.0.1:8080: read: connection reset by peer"
1785416775086410294,1785416775086448137,1785416775087915169,1504877,37861,0,0,true,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:62810->127.0.0.1:8080: read: connection reset by peer"
1785416775086360294,1785416775086368077,1785416775087924085,1563800,7793,0,0,true,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:62796->127.0.0.1:8080: read: connection reset by peer"
1785416775086160294,1785416775086164526,1785416775087932561,1772267,4242,0,0,false,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:62782->127.0.0.1:8080: read: connection reset by peer"
1785416775085810294,1785416775085829925,1785416775087941280,2130997,19629,0,0,true,true,0,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:62766->127.0.0.1:8080: read: connection reset by peer"
1785416775086110294,1785416775086120581,1785416775087949643,1839355,10297,0,0,true,true,0,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:62762->127.0.0.1:8080: read: connection reset by peer"
1785416775085610294,1785416775085624190,1785416775087958303,2348009,13909,0,0,true,true,0,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:62746->127.0.0.1:8080: read: connection reset by peer"
1785416775085410294,1785416775085424653,1785416775087966832,2556539,14366,0,0,true,true,0,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:62744->127.0.0.1:8080: read: connection reset by peer"
1785416775087460294,1785416775088229331,1785416775088347523,887237,769035,0,0,true,true,0,false,broken_pipe,"Post ""http://127.0.0.1:8080/json/medium/decode"": readfrom tcp 127.0.0.1:62986->127.0.0.1:8080: write tcp 127.0.0.1:62986->127.0.0.1:8080: write: broken pipe"
1785416775088110294,1785416775088157746,1785416775088586968,476688,47462,0,0,true,true,0,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:62968->127.0.0.1:8080: use of closed network connection"
1785416775088160294,1785416775088173564,1785416775088614970,454680,13280,0,0,true,true,0,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:63002->127.0.0.1:8080: use of closed network connection"
1785416775088210294,1785416775088230203,1785416775088643627,433335,19922,0,0,true,true,0,false,broken_pipe,"Post ""http://127.0.0.1:8080/json/medium/decode"": readfrom tcp 127.0.0.1:63020->127.0.0.1:8080: write tcp 127.0.0.1:63020->127.0.0.1:8080: write: broken pipe"
1785416775088060294,1785416775088089027,1785416775088656773,596487,28744,0,0,true,false,1,false,broken_pipe,"Post ""http://127.0.0.1:8080/json/medium/decode"": readfrom tcp 127.0.0.1:62972->127.0.0.1:8080: write tcp 127.0.0.1:62972->127.0.0.1:8080: write: broken pipe"
1785416775088460294,1785416775088468431,1785416775088697062,236768,8139,0,0,true,false,1,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:63090->127.0.0.1:8080: use of closed network connection"
1785416775088610294,1785416775088623245,1785416775088712538,102257,12962,0,0,true,false,0,false,broken_pipe,"Post ""http://127.0.0.1:8080/json/medium/decode"": readfrom tcp 127.0.0.1:63042->127.0.0.1:8080: write tcp 127.0.0.1:63042->127.0.0.1:8080: write: broken pipe"
1785416775088510294,1785416775088527936,1785416775088908781,398484,17642,0,0,true,false,1,false,broken_pipe,"Post ""http://127.0.0.1:8080/json/medium/decode"": readfrom tcp 127.0.0.1:63076->127.0.0.1:8080: write tcp 127.0.0.1:63076->127.0.0.1:8080: write: broken pipe"
1785416775087910294,1785416775088890105,1785416775089031539,1121253,979826,0,0,true,false,1,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:63070->127.0.0.1:8080: use of closed network connection"
1785416775088910294,1785416775088926463,1785416775089032040,121747,16169,0,0,true,false,1,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:63118->127.0.0.1:8080: use of closed network connection"
