scheduled_unix_nanos,sent_unix_nanos,done_unix_nanos,latency_ns,scheduler_lag_ns,status,body_bytes,conn_reused,conn_was_idle,dial_count,wrote_request,failure_class,error_text
1785416832435509844,1785416832435521944,1785416832436300792,790941,12104,0,0,false,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:50352->127.0.0.1:8080: read: connection reset by peer"
1785416832435459844,1785416832435482142,1785416832436310775,850959,22295,0,0,false,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:50340->127.0.0.1:8080: read: connection reset by peer"
1785416832435409844,1785416832435419645,1785416832436319562,909707,9803,0,0,false,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:50326->127.0.0.1:8080: read: connection reset by peer"
1785416832435659844,1785416832435681881,1785416832436325262,665406,22038,0,0,false,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:50374->127.0.0.1:8080: read: connection reset by peer"
1785416832435559844,1785416832435591154,1785416832436334566,774714,31311,0,0,false,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:50368->127.0.0.1:8080: read: connection reset by peer"
1785416832435709844,1785416832435725582,1785416832436342832,632977,15739,0,0,false,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:50390->127.0.0.1:8080: read: connection reset by peer"
1785416832435809844,1785416832435824693,1785416832436360799,550946,14890,0,0,false,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:50412->127.0.0.1:8080: read: connection reset by peer"
1785416832435909844,1785416832435938921,1785416832436366447,456595,29076,0,0,false,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:50420->127.0.0.1:8080: read: connection reset by peer"
1785416832435959844,1785416832436008911,1785416832436382497,422648,49071,0,0,false,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:50424->127.0.0.1:8080: read: connection reset by peer"
1785416832436009844,1785416832436020768,1785416832436388039,378185,10960,0,0,false,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:50426->127.0.0.1:8080: read: connection reset by peer"
1785416832434009844,1785416832434261233,1785416832436403486,2393634,251391,0,0,true,true,0,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:50274->127.0.0.1:8080: read: connection reset by peer"
1785416832436109844,1785416832436116667,1785416832436519412,409560,6812,0,0,false,false,1,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:50436->127.0.0.1:8080: use of closed network connection"
1785416832433659844,1785416832433662119,1785416832436988792,3328950,2271,0,0,true,true,0,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:50276->127.0.0.1:8080: read: connection reset by peer"
1785416832436809844,1785416832437051689,1785416832437225437,415597,241846,0,0,true,true,0,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:50456->127.0.0.1:8080: use of closed network connection"
1785416832440659844,1785416832440663866,1785416832440850431,190589,4015,0,0,false,false,1,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:50550->127.0.0.1:8080: use of closed network connection"
1785416832440759844,1785416832440775818,1785416832440958419,198574,15967,0,0,false,false,1,false,eof_on_fresh_conn,"Post ""http://127.0.0.1:8080/json/medium/decode"": EOF"
